Date,StockCode,QuantitySoldKilo,UnitSellingPrice,WholesalePrice,LossRatePct,ItemName,CategoryName,Year,Month,Day,DayOfWeek,IsWeekend
2021-03-30,102900005118831,6.0,4.9,3.57,2.48,Wawacai,Flower/Leaf Vegetables,2021,3,30,1,0
2021-03-31,102900005118831,9.0,5.9,3.5699999999999994,2.48,Wawacai,Flower/Leaf Vegetables,2021,3,31,2,0
2021-04-01,102900005118831,4.0,5.9,3.57,2.48,Wawacai,Flower/Leaf Vegetables,2021,4,1,3,0
2021-04-02,102900005118831,10.0,5.9,3.5699999999999994,2.48,Wawacai,Flower/Leaf Vegetables,2021,4,2,4,0
2021-04-03,102900005118831,11.0,5.9,3.57,2.48,Wawacai,Flower/Leaf Vegetables,2021,4,3,5,1
2021-04-04,102900005118831,11.0,5.9,3.57,2.48,Wawacai,Flower/Leaf Vegetables,2021,4,4,6,1
2021-04-05,102900005118831,12.0,5.900000000000001,3.6199999999999997,2.48,Wawacai,Flower/Leaf Vegetables,2021,4,5,0,0
2021-04-06,102900005118831,2.0,5.9,3.57,2.48,Wawacai,Flower/Leaf Vegetables,2021,4,6,1,0
2021-04-07,102900005118831,14.0,5.9,3.57,2.48,Wawacai,Flower/Leaf Vegetables,2021,4,7,2,0
2021-04-08,102900005118831,4.0,5.9,3.71,2.48,Wawacai,Flower/Leaf Vegetables,2021,4,8,3,0
2021-04-09,102900005118831,5.0,5.9,3.78,2.48,Wawacai,Flower/Leaf Vegetables,2021,4,9,4,0
2021-04-10,102900005118831,11.0,5.9,4.01,2.48,Wawacai,Flower/Leaf Vegetables,2021,4,10,5,1
2021-04-11,102900005118831,14.0,5.9,4.02,2.48,Wawacai,Flower/Leaf Vegetables,2021,4,11,6,1
2021-04-12,102900005118831,4.0,5.9,4.04,2.48,Wawacai,Flower/Leaf Vegetables,2021,4,12,0,0
2021-04-13,102900005118831,8.0,5.9,4.04,2.48,Wawacai,Flower/Leaf Vegetables,2021,4,13,1,0
2021-04-14,102900005118831,9.0,5.9,3.8499999999999996,2.48,Wawacai,Flower/Leaf Vegetables,2021,4,14,2,0
2021-04-15,102900005118831,7.0,5.9,3.85,2.48,Wawacai,Flower/Leaf Vegetables,2021,4,15,3,0
2021-04-16,102900005118831,2.0,5.9,3.84,2.48,Wawacai,Flower/Leaf Vegetables,2021,4,16,4,0
2021-04-17,102900005118831,8.0,5.9,3.83,2.48,Wawacai,Flower/Leaf Vegetables,2021,4,17,5,1
2021-04-18,102900005118831,17.0,5.9,3.85,2.48,Wawacai,Flower/Leaf Vegetables,2021,4,18,6,1
2021-04-19,102900005118831,6.0,5.900000000000001,3.86,2.48,Wawacai,Flower/Leaf Vegetables,2021,4,19,0,0
2021-04-20,102900005118831,4.0,5.9,3.82,2.48,Wawacai,Flower/Leaf Vegetables,2021,4,20,1,0
2021-04-21,102900005118831,7.0,5.9,3.86,2.48,Wawacai,Flower/Leaf Vegetables,2021,4,21,2,0
2021-04-22,102900005118831,7.0,5.9,3.86,2.48,Wawacai,Flower/Leaf Vegetables,2021,4,22,3,0
2021-04-23,102900005118831,8.0,5.2,3.85,2.48,Wawacai,Flower/Leaf Vegetables,2021,4,23,4,0
2021-04-24,102900005118831,13.0,5.9,3.36,2.48,Wawacai,Flower/Leaf Vegetables,2021,4,24,5,1
2021-04-25,102900005118831,11.0,5.9,3.85,2.48,Wawacai,Flower/Leaf Vegetables,2021,4,25,6,1
2021-04-26,102900005118831,5.0,5.9,3.85,2.48,Wawacai,Flower/Leaf Vegetables,2021,4,26,0,0
2021-04-28,102900005118831,2.0,5.9,3.68,2.48,Wawacai,Flower/Leaf Vegetables,2021,4,28,2,0
2021-04-29,102900005118831,2.0,5.9,3.5,2.48,Wawacai,Flower/Leaf Vegetables,2021,4,29,3,0
2021-04-30,102900005118831,4.0,5.9,3.48,2.48,Wawacai,Flower/Leaf Vegetables,2021,4,30,4,0
2021-05-01,102900005118831,8.0,5.9,3.43,2.48,Wawacai,Flower/Leaf Vegetables,2021,5,1,5,1
2021-05-02,102900005118831,5.0,5.9,3.4900000000000007,2.48,Wawacai,Flower/Leaf Vegetables,2021,5,2,6,1
2021-05-03,102900005118831,8.0,5.9,3.49,2.48,Wawacai,Flower/Leaf Vegetables,2021,5,3,0,0
2021-05-04,102900005118831,5.0,5.9,3.3299999999999996,2.48,Wawacai,Flower/Leaf Vegetables,2021,5,4,1,0
2021-05-05,102900005118831,6.0,5.900000000000001,3.32,2.48,Wawacai,Flower/Leaf Vegetables,2021,5,5,2,0
2021-05-06,102900005118831,7.0,5.9,3.32,2.48,Wawacai,Flower/Leaf Vegetables,2021,5,6,3,0
2021-05-07,102900005118831,5.0,5.9,3.31,2.48,Wawacai,Flower/Leaf Vegetables,2021,5,7,4,0
2021-05-08,102900005118831,6.0,5.900000000000001,3.32,2.48,Wawacai,Flower/Leaf Vegetables,2021,5,8,5,1
2021-05-09,102900005118831,4.0,5.9,3.32,2.48,Wawacai,Flower/Leaf Vegetables,2021,5,9,6,1
2021-05-10,102900005118831,3.0,5.900000000000001,3.32,2.48,Wawacai,Flower/Leaf Vegetables,2021,5,10,0,0
2021-05-11,102900005118831,5.0,5.9,3.31,2.48,Wawacai,Flower/Leaf Vegetables,2021,5,11,1,0
2021-05-12,102900005118831,3.0,5.900000000000001,3.32,2.48,Wawacai,Flower/Leaf Vegetables,2021,5,12,2,0
2021-05-13,102900005118831,7.0,5.9,3.3300000000000005,2.48,Wawacai,Flower/Leaf Vegetables,2021,5,13,3,0
2021-05-14,102900005118831,2.0,5.9,3.28,2.48,Wawacai,Flower/Leaf Vegetables,2021,5,14,4,0
2021-05-15,102900005118831,7.0,5.9,3.3,2.48,Wawacai,Flower/Leaf Vegetables,2021,5,15,5,1
2021-05-16,102900005118831,5.0,5.9,3.35,2.48,Wawacai,Flower/Leaf Vegetables,2021,5,16,6,1
2021-05-17,102900005118831,3.0,5.900000000000001,3.31,2.48,Wawacai,Flower/Leaf Vegetables,2021,5,17,0,0
2021-05-18,102900005118831,8.0,5.9,3.31,2.48,Wawacai,Flower/Leaf Vegetables,2021,5,18,1,0
2021-05-19,102900005118831,7.0,5.9,3.29,2.48,Wawacai,Flower/Leaf Vegetables,2021,5,19,2,0
2021-05-20,102900005118831,4.0,4.9,2.97,2.48,Wawacai,Flower/Leaf Vegetables,2021,5,20,3,0
2021-05-21,102900005118831,8.0,4.9,2.75,2.48,Wawacai,Flower/Leaf Vegetables,2021,5,21,4,0
2021-05-22,102900005118831,9.0,4.9,2.87,2.48,Wawacai,Flower/Leaf Vegetables,2021,5,22,5,1
2021-05-23,102900005118831,5.0,4.9,2.88,2.48,Wawacai,Flower/Leaf Vegetables,2021,5,23,6,1
2021-05-24,102900005118831,5.0,4.9,2.89,2.48,Wawacai,Flower/Leaf Vegetables,2021,5,24,0,0
2021-05-25,102900005118831,6.0,4.9,2.8699999999999997,2.48,Wawacai,Flower/Leaf Vegetables,2021,5,25,1,0
2021-05-26,102900005118831,7.0,4.9,2.88,2.48,Wawacai,Flower/Leaf Vegetables,2021,5,26,2,0
2021-05-27,102900005118831,7.0,4.9,2.95,2.48,Wawacai,Flower/Leaf Vegetables,2021,5,27,3,0
2021-05-28,102900005118831,7.0,4.9,2.95,2.48,Wawacai,Flower/Leaf Vegetables,2021,5,28,4,0
2021-05-29,102900005118831,6.0,4.9,2.9500000000000006,2.48,Wawacai,Flower/Leaf Vegetables,2021,5,29,5,1
2021-05-30,102900005118831,3.0,4.9,2.9500000000000006,2.48,Wawacai,Flower/Leaf Vegetables,2021,5,30,6,1
2021-05-31,102900005118831,8.0,4.9,2.96,2.48,Wawacai,Flower/Leaf Vegetables,2021,5,31,0,0
2021-06-01,102900005118831,3.0,4.9,3.0,2.48,Wawacai,Flower/Leaf Vegetables,2021,6,1,1,0
2021-06-02,102900005118831,3.0,5.900000000000001,3.17,2.48,Wawacai,Flower/Leaf Vegetables,2021,6,2,2,0
2021-06-03,102900005118831,5.0,5.9,3.16,2.48,Wawacai,Flower/Leaf Vegetables,2021,6,3,3,0
2021-06-04,102900005118831,7.0,5.9,3.4199999999999995,2.48,Wawacai,Flower/Leaf Vegetables,2021,6,4,4,0
2021-06-05,102900005118831,11.0,5.9,3.5899999999999994,2.48,Wawacai,Flower/Leaf Vegetables,2021,6,5,5,1
2021-06-06,102900005118831,4.0,5.9,3.73,2.48,Wawacai,Flower/Leaf Vegetables,2021,6,6,6,1
2021-06-07,102900005118831,3.0,5.900000000000001,3.82,2.48,Wawacai,Flower/Leaf Vegetables,2021,6,7,0,0
2021-06-08,102900005118831,6.0,5.900000000000001,3.81,2.48,Wawacai,Flower/Leaf Vegetables,2021,6,8,1,0
2021-06-09,102900005118831,2.0,6.9,3.81,2.48,Wawacai,Flower/Leaf Vegetables,2021,6,9,2,0
2021-06-10,102900005118831,4.0,6.9,3.83,2.48,Wawacai,Flower/Leaf Vegetables,2021,6,10,3,0
2021-06-11,102900005118831,5.0,6.9,3.96,2.48,Wawacai,Flower/Leaf Vegetables,2021,6,11,4,0
2021-06-12,102900005118831,5.0,6.9,4.56,2.48,Wawacai,Flower/Leaf Vegetables,2021,6,12,5,1
2021-06-13,102900005118831,8.0,6.9,4.75,2.48,Wawacai,Flower/Leaf Vegetables,2021,6,13,6,1
2021-06-14,102900005118831,5.0,6.9,4.81,2.48,Wawacai,Flower/Leaf Vegetables,2021,6,14,0,0
2021-06-15,102900005118831,5.0,6.9,4.81,2.48,Wawacai,Flower/Leaf Vegetables,2021,6,15,1,0
2021-06-16,102900005118831,4.0,6.9,4.81,2.48,Wawacai,Flower/Leaf Vegetables,2021,6,16,2,0
2021-06-17,102900005118831,2.0,6.9,4.69,2.48,Wawacai,Flower/Leaf Vegetables,2021,6,17,3,0
2021-06-18,102900005118831,9.0,6.9,3.9500000000000006,2.48,Wawacai,Flower/Leaf Vegetables,2021,6,18,4,0
2021-06-19,102900005118831,2.0,7.9,3.95,2.48,Wawacai,Flower/Leaf Vegetables,2021,6,19,5,1
2021-06-20,102900005118831,12.0,7.900000000000001,4.26,2.48,Wawacai,Flower/Leaf Vegetables,2021,6,20,6,1
2021-06-21,102900005118831,9.0,7.900000000000001,4.43,2.48,Wawacai,Flower/Leaf Vegetables,2021,6,21,0,0
2021-06-22,102900005118831,7.0,7.9,5.17,2.48,Wawacai,Flower/Leaf Vegetables,2021,6,22,1,0
2021-06-23,102900005118831,4.0,7.9,5.32,2.48,Wawacai,Flower/Leaf Vegetables,2021,6,23,2,0
2021-06-24,102900005118831,2.0,7.9,4.84,2.48,Wawacai,Flower/Leaf Vegetables,2021,6,24,3,0
2021-06-25,102900005118831,5.0,7.9,4.43,2.48,Wawacai,Flower/Leaf Vegetables,2021,6,25,4,0
2021-06-26,102900005118831,4.0,6.9,4.43,2.48,Wawacai,Flower/Leaf Vegetables,2021,6,26,5,1
2021-06-27,102900005118831,9.0,6.9,4.25,2.48,Wawacai,Flower/Leaf Vegetables,2021,6,27,6,1
2021-06-28,102900005118831,2.0,6.9,4.1,2.48,Wawacai,Flower/Leaf Vegetables,2021,6,28,0,0
2021-06-29,102900005118831,1.0,6.9,4.12,2.48,Wawacai,Flower/Leaf Vegetables,2021,6,29,1,0
2021-06-30,102900005118831,4.0,6.9,4.12,2.48,Wawacai,Flower/Leaf Vegetables,2021,6,30,2,0
2021-07-01,102900005118831,2.0,6.9,4.12,2.48,Wawacai,Flower/Leaf Vegetables,2021,7,1,3,0
2021-07-02,102900005118831,6.0,6.900000000000001,4.1,2.48,Wawacai,Flower/Leaf Vegetables,2021,7,2,4,0
2021-07-03,102900005118831,9.0,6.9,4.1,2.48,Wawacai,Flower/Leaf Vegetables,2021,7,3,5,1
2021-07-04,102900005118831,7.0,6.9,4.1,2.48,Wawacai,Flower/Leaf Vegetables,2021,7,4,6,1
2021-07-05,102900005118831,5.0,6.9,4.1,2.48,Wawacai,Flower/Leaf Vegetables,2021,7,5,0,0
2021-07-06,102900005118831,5.0,6.9,4.09,2.48,Wawacai,Flower/Leaf Vegetables,2021,7,6,1,0
2021-07-07,102900005118831,5.0,6.9,4.08,2.48,Wawacai,Flower/Leaf Vegetables,2021,7,7,2,0
2021-07-08,102900005118831,10.0,6.9,4.08,2.48,Wawacai,Flower/Leaf Vegetables,2021,7,8,3,0
2021-07-09,102900005118831,5.0,6.9,4.07,2.48,Wawacai,Flower/Leaf Vegetables,2021,7,9,4,0
2021-07-10,102900005118831,6.0,6.900000000000001,3.93,2.48,Wawacai,Flower/Leaf Vegetables,2021,7,10,5,1
2021-07-11,102900005118831,7.0,6.9,3.73,2.48,Wawacai,Flower/Leaf Vegetables,2021,7,11,6,1
2021-07-12,102900005118831,5.0,6.9,3.7,2.48,Wawacai,Flower/Leaf Vegetables,2021,7,12,0,0
2021-07-13,102900005118831,2.0,6.9,3.7,2.48,Wawacai,Flower/Leaf Vegetables,2021,7,13,1,0
2021-07-14,102900005118831,2.0,6.9,3.69,2.48,Wawacai,Flower/Leaf Vegetables,2021,7,14,2,0
2021-07-15,102900005118831,5.0,6.9,3.69,2.48,Wawacai,Flower/Leaf Vegetables,2021,7,15,3,0
2021-07-16,102900005118831,7.0,6.9,3.48,2.48,Wawacai,Flower/Leaf Vegetables,2021,7,16,4,0
2021-07-17,102900005118831,8.0,6.9,3.33,2.48,Wawacai,Flower/Leaf Vegetables,2021,7,17,5,1
2021-07-18,102900005118831,1.0,5.9,3.34,2.48,Wawacai,Flower/Leaf Vegetables,2021,7,18,6,1
2021-07-19,102900005118831,7.0,5.9,3.43,2.48,Wawacai,Flower/Leaf Vegetables,2021,7,19,0,0
2021-07-20,102900005118831,5.0,5.9,3.6399999999999997,2.48,Wawacai,Flower/Leaf Vegetables,2021,7,20,1,0
2021-07-21,102900005118831,7.0,5.9,3.13,2.48,Wawacai,Flower/Leaf Vegetables,2021,7,21,2,0
2021-07-22,102900005118831,7.0,5.9,2.9899999999999998,2.48,Wawacai,Flower/Leaf Vegetables,2021,7,22,3,0
2021-07-23,102900005118831,6.0,5.900000000000001,2.85,2.48,Wawacai,Flower/Leaf Vegetables,2021,7,23,4,0
2021-07-24,102900005118831,8.0,5.9,3.33,2.48,Wawacai,Flower/Leaf Vegetables,2021,7,24,5,1
2021-07-25,102900005118831,7.0,5.8,3.32,2.48,Wawacai,Flower/Leaf Vegetables,2021,7,25,6,1
2021-07-26,102900005118831,5.0,5.8,3.35,2.48,Wawacai,Flower/Leaf Vegetables,2021,7,26,0,0
2021-07-27,102900005118831,8.0,5.8,3.34,2.48,Wawacai,Flower/Leaf Vegetables,2021,7,27,1,0
2021-07-28,102900005118831,10.0,5.8,3.3299999999999996,2.48,Wawacai,Flower/Leaf Vegetables,2021,7,28,2,0
2021-07-29,102900005118831,6.0,5.8,3.18,2.48,Wawacai,Flower/Leaf Vegetables,2021,7,29,3,0
2021-07-30,102900005118831,8.0,5.8,3.33,2.48,Wawacai,Flower/Leaf Vegetables,2021,7,30,4,0
2021-07-31,102900005118831,13.0,5.799999999999999,3.33,2.48,Wawacai,Flower/Leaf Vegetables,2021,7,31,5,1
2021-08-01,102900005118831,6.0,5.683333333333334,3.34,2.48,Wawacai,Flower/Leaf Vegetables,2021,8,1,6,1
2021-08-02,102900005118831,8.0,5.8,3.3,2.48,Wawacai,Flower/Leaf Vegetables,2021,8,2,0,0
2021-08-03,102900005118831,19.0,5.8,3.28,2.48,Wawacai,Flower/Leaf Vegetables,2021,8,3,1,0
2021-08-04,102900005118831,12.0,5.8,3.56,2.48,Wawacai,Flower/Leaf Vegetables,2021,8,4,2,0
2021-08-05,102900005118831,10.0,5.8,3.5,2.48,Wawacai,Flower/Leaf Vegetables,2021,8,5,3,0
2021-08-06,102900005118831,15.0,5.8,3.49,2.48,Wawacai,Flower/Leaf Vegetables,2021,8,6,4,0
2021-08-07,102900005118831,11.0,5.8,3.4600000000000004,2.48,Wawacai,Flower/Leaf Vegetables,2021,8,7,5,1
2021-08-08,102900005118831,8.0,5.8,3.21,2.48,Wawacai,Flower/Leaf Vegetables,2021,8,8,6,1
2021-08-09,102900005118831,3.0,5.8,3.69,2.48,Wawacai,Flower/Leaf Vegetables,2021,8,9,0,0
2021-08-10,102900005118831,7.0,5.8,3.7,2.48,Wawacai,Flower/Leaf Vegetables,2021,8,10,1,0
2021-08-11,102900005118831,8.0,5.8,3.7,2.48,Wawacai,Flower/Leaf Vegetables,2021,8,11,2,0
2021-08-12,102900005118831,9.0,5.8,3.33,2.48,Wawacai,Flower/Leaf Vegetables,2021,8,12,3,0
2021-08-13,102900005118831,4.0,5.8,3.33,2.48,Wawacai,Flower/Leaf Vegetables,2021,8,13,4,0
2021-08-14,102900005118831,10.0,5.8,3.3299999999999996,2.48,Wawacai,Flower/Leaf Vegetables,2021,8,14,5,1
2021-08-15,102900005118831,12.0,5.8,3.32,2.48,Wawacai,Flower/Leaf Vegetables,2021,8,15,6,1
2021-08-16,102900005118831,11.0,5.8,3.32,2.48,Wawacai,Flower/Leaf Vegetables,2021,8,16,0,0
2021-08-17,102900005118831,16.0,5.8,3.31,2.48,Wawacai,Flower/Leaf Vegetables,2021,8,17,1,0
2021-08-18,102900005118831,5.0,5.8,3.31,2.48,Wawacai,Flower/Leaf Vegetables,2021,8,18,2,0
2021-08-19,102900005118831,6.0,5.8,3.32,2.48,Wawacai,Flower/Leaf Vegetables,2021,8,19,3,0
2021-08-20,102900005118831,13.0,5.799999999999999,3.32,2.48,Wawacai,Flower/Leaf Vegetables,2021,8,20,4,0
2021-08-21,102900005118831,10.0,5.8,3.3199999999999994,2.48,Wawacai,Flower/Leaf Vegetables,2021,8,21,5,1
2021-08-22,102900005118831,13.0,5.03076923076923,3.31,2.48,Wawacai,Flower/Leaf Vegetables,2021,8,22,6,1
2021-08-23,102900005118831,12.0,4.883333333333333,3.48,2.48,Wawacai,Flower/Leaf Vegetables,2021,8,23,0,0
2021-08-24,102900005118831,15.0,4.8,3.5,2.48,Wawacai,Flower/Leaf Vegetables,2021,8,24,1,0
2021-08-25,102900005118831,8.0,4.8,3.82,2.48,Wawacai,Flower/Leaf Vegetables,2021,8,25,2,0
2021-08-26,102900005118831,7.0,4.8,3.87,2.48,Wawacai,Flower/Leaf Vegetables,2021,8,26,3,0
2021-08-27,102900005118831,12.0,5.8,3.92,2.48,Wawacai,Flower/Leaf Vegetables,2021,8,27,4,0
2021-08-28,102900005118831,14.0,5.8,3.91,2.48,Wawacai,Flower/Leaf Vegetables,2021,8,28,5,1
2021-08-29,102900005118831,13.0,5.799999999999999,4.11,2.48,Wawacai,Flower/Leaf Vegetables,2021,8,29,6,1
2021-08-30,102900005118831,11.0,5.8,4.04,2.48,Wawacai,Flower/Leaf Vegetables,2021,8,30,0,0
2021-08-31,102900005118831,7.0,5.8,4.02,2.48,Wawacai,Flower/Leaf Vegetables,2021,8,31,1,0
2021-09-01,102900005118831,4.0,5.8,3.92,2.48,Wawacai,Flower/Leaf Vegetables,2021,9,1,2,0
2021-09-02,102900005118831,7.0,5.8,3.9199999999999995,2.48,Wawacai,Flower/Leaf Vegetables,2021,9,2,3,0
2021-09-03,102900005118831,10.0,5.8,3.85,2.48,Wawacai,Flower/Leaf Vegetables,2021,9,3,4,0
2021-09-04,102900005118831,12.0,5.8,3.85,2.48,Wawacai,Flower/Leaf Vegetables,2021,9,4,5,1
2021-09-05,102900005118831,9.0,5.8,3.92,2.48,Wawacai,Flower/Leaf Vegetables,2021,9,5,6,1
2021-09-06,102900005118831,11.0,5.8,3.95,2.48,Wawacai,Flower/Leaf Vegetables,2021,9,6,0,0
2021-09-07,102900005118831,8.0,5.8,3.83,2.48,Wawacai,Flower/Leaf Vegetables,2021,9,7,1,0
2021-09-08,102900005118831,3.0,5.8,3.84,2.48,Wawacai,Flower/Leaf Vegetables,2021,9,8,2,0
2021-09-09,102900005118831,3.0,5.8,3.9500000000000006,2.48,Wawacai,Flower/Leaf Vegetables,2021,9,9,3,0
2021-09-10,102900005118831,3.0,5.8,3.9500000000000006,2.48,Wawacai,Flower/Leaf Vegetables,2021,9,10,4,0
2021-09-11,102900005118831,9.0,5.8,3.6800000000000006,2.48,Wawacai,Flower/Leaf Vegetables,2021,9,11,5,1
2021-09-12,102900005118831,7.0,5.8,3.66,2.48,Wawacai,Flower/Leaf Vegetables,2021,9,12,6,1
2021-09-13,102900005118831,4.0,5.8,3.69,2.48,Wawacai,Flower/Leaf Vegetables,2021,9,13,0,0
2021-09-14,102900005118831,3.0,5.8,3.7099999999999995,2.48,Wawacai,Flower/Leaf Vegetables,2021,9,14,1,0
2021-09-15,102900005118831,4.0,5.8,3.69,2.48,Wawacai,Flower/Leaf Vegetables,2021,9,15,2,0
2021-09-16,102900005118831,3.0,5.8,3.68,2.48,Wawacai,Flower/Leaf Vegetables,2021,9,16,3,0
2021-09-17,102900005118831,6.0,5.8,3.7099999999999995,2.48,Wawacai,Flower/Leaf Vegetables,2021,9,17,4,0
2021-09-18,102900005118831,7.0,5.8,3.48,2.48,Wawacai,Flower/Leaf Vegetables,2021,9,18,5,1
2021-09-19,102900005118831,16.0,5.8,3.73,2.48,Wawacai,Flower/Leaf Vegetables,2021,9,19,6,1
2021-09-20,102900005118831,10.0,5.8,3.8,2.48,Wawacai,Flower/Leaf Vegetables,2021,9,20,0,0
2021-09-21,102900005118831,10.0,5.8,4.02,2.48,Wawacai,Flower/Leaf Vegetables,2021,9,21,1,0
2021-09-22,102900005118831,6.0,6.8,4.92,2.48,Wawacai,Flower/Leaf Vegetables,2021,9,22,2,0
2021-09-23,102900005118831,8.0,6.8,4.07,2.48,Wawacai,Flower/Leaf Vegetables,2021,9,23,3,0
2021-09-24,102900005118831,7.0,6.8,3.75,2.48,Wawacai,Flower/Leaf Vegetables,2021,9,24,4,0
2021-09-25,102900005118831,7.0,5.8,3.78,2.48,Wawacai,Flower/Leaf Vegetables,2021,9,25,5,1
2021-09-26,102900005118831,10.0,5.8,3.85,2.48,Wawacai,Flower/Leaf Vegetables,2021,9,26,6,1
2021-09-27,102900005118831,6.0,5.8,3.7900000000000005,2.48,Wawacai,Flower/Leaf Vegetables,2021,9,27,0,0
2021-09-29,102900005118831,2.0,5.8,3.88,2.48,Wawacai,Flower/Leaf Vegetables,2021,9,29,2,0
2021-10-03,102900005118831,1.0,5.8,3.89,2.48,Wawacai,Flower/Leaf Vegetables,2021,10,3,6,1
2021-10-04,102900005118831,1.0,5.8,3.88,2.48,Wawacai,Flower/Leaf Vegetables,2021,10,4,0,0
2021-12-15,102900005118831,34.0,3.423529411764706,2.3,2.48,Wawacai,Flower/Leaf Vegetables,2021,12,15,2,0
2022-01-28,102900005118831,2.0,3.5,2.3,2.48,Wawacai,Flower/Leaf Vegetables,2022,1,28,4,0
2022-01-29,102900005118831,1.0,3.5,2.3,2.48,Wawacai,Flower/Leaf Vegetables,2022,1,29,5,1
2022-01-30,102900005118831,1.0,4.9,2.38,2.48,Wawacai,Flower/Leaf Vegetables,2022,1,30,6,1
2022-02-23,102900005118831,1.0,3.9,2.4,2.48,Wawacai,Flower/Leaf Vegetables,2022,2,23,2,0
2022-03-31,102900005118831,1.0,5.9,3.55,2.48,Wawacai,Flower/Leaf Vegetables,2022,3,31,3,0
2022-04-02,102900005118831,3.0,5.900000000000001,3.51,2.48,Wawacai,Flower/Leaf Vegetables,2022,4,2,5,1
2022-04-09,102900005118831,1.0,7.9,4.89,2.48,Wawacai,Flower/Leaf Vegetables,2022,4,9,5,1
2022-07-20,102900005118831,2.0,5.9,2.76,2.48,Wawacai,Flower/Leaf Vegetables,2022,7,20,2,0
2022-08-23,102900005118831,1.0,5.9,3.64,2.48,Wawacai,Flower/Leaf Vegetables,2022,8,23,1,0
2022-09-04,102900005118831,1.0,5.9,3.86,2.48,Wawacai,Flower/Leaf Vegetables,2022,9,4,6,1
2022-09-12,102900005118831,5.0,5.9,4.01,2.48,Wawacai,Flower/Leaf Vegetables,2022,9,12,0,0
2022-09-26,102900005118831,14.0,5.9,3.86,2.48,Wawacai,Flower/Leaf Vegetables,2022,9,26,0,0
2022-09-27,102900005118831,1.0,5.9,3.91,2.48,Wawacai,Flower/Leaf Vegetables,2022,9,27,1,0
2022-10-04,102900005118831,15.0,5.78,2.68,2.48,Wawacai,Flower/Leaf Vegetables,2022,10,4,1,0
2022-10-05,102900005118831,3.0,5.900000000000001,2.85,2.48,Wawacai,Flower/Leaf Vegetables,2022,10,5,2,0
2022-11-16,102900005118831,43.0,3.4581395348837205,2.96,2.48,Wawacai,Flower/Leaf Vegetables,2022,11,16,2,0
2022-11-17,102900005118831,26.0,3.076923076923077,2.96,2.48,Wawacai,Flower/Leaf Vegetables,2022,11,17,3,0
2022-11-18,102900005118831,68.0,3.3926470588235293,2.37,2.48,Wawacai,Flower/Leaf Vegetables,2022,11,18,4,0
2022-11-19,102900005118831,142.0,3.4446043165467626,2.23,2.48,Wawacai,Flower/Leaf Vegetables,2022,11,19,5,1
2022-11-21,102900005118831,407.0,3.536340852130326,2.0,2.48,Wawacai,Flower/Leaf Vegetables,2022,11,21,0,0
2022-11-22,102900005118831,21.0,3.4894736842105263,2.0,2.48,Wawacai,Flower/Leaf Vegetables,2022,11,22,1,0
2022-11-23,102900005118831,25.0,3.4760000000000004,2.15,2.48,Wawacai,Flower/Leaf Vegetables,2022,11,23,2,0
2022-11-24,102900005118831,23.0,3.5,2.15,2.48,Wawacai,Flower/Leaf Vegetables,2022,11,24,3,0
2022-11-25,102900005118831,14.0,3.5,1.92,2.48,Wawacai,Flower/Leaf Vegetables,2022,11,25,4,0
2022-11-26,102900005118831,52.0,3.673076923076923,2.29,2.48,Wawacai,Flower/Leaf Vegetables,2022,11,26,5,1
2022-11-27,102900005118831,2.0,3.5,2.06,2.48,Wawacai,Flower/Leaf Vegetables,2022,11,27,6,1
2022-11-28,102900005118831,5.0,3.5,2.07,2.48,Wawacai,Flower/Leaf Vegetables,2022,11,28,0,0
2022-11-29,102900005118831,3.0,3.5,2.07,2.48,Wawacai,Flower/Leaf Vegetables,2022,11,29,1,0
2022-12-04,102900005118831,12.0,3.5,2.04,2.48,Wawacai,Flower/Leaf Vegetables,2022,12,4,6,1
2022-12-05,102900005118831,41.0,3.5,2.07,2.48,Wawacai,Flower/Leaf Vegetables,2022,12,5,0,0
2022-12-06,102900005118831,63.0,3.5,2.07,2.48,Wawacai,Flower/Leaf Vegetables,2022,12,6,1,0
2022-12-07,102900005118831,28.0,3.0500000000000003,2.07,2.48,Wawacai,Flower/Leaf Vegetables,2022,12,7,2,0
2022-12-08,102900005118831,15.0,3.3133333333333335,2.07,2.48,Wawacai,Flower/Leaf Vegetables,2022,12,8,3,0
2022-12-09,102900005118831,20.0,3.5,2.36,2.48,Wawacai,Flower/Leaf Vegetables,2022,12,9,4,0
2022-12-10,102900005118831,49.0,3.5,2.17,2.48,Wawacai,Flower/Leaf Vegetables,2022,12,10,5,1
2022-12-11,102900005118831,29.0,3.5,2.16,2.48,Wawacai,Flower/Leaf Vegetables,2022,12,11,6,1
2022-12-12,102900005118831,25.0,3.5,2.18,2.48,Wawacai,Flower/Leaf Vegetables,2022,12,12,0,0
2022-12-13,102900005118831,34.0,3.5,2.21,2.48,Wawacai,Flower/Leaf Vegetables,2022,12,13,1,0
2022-12-14,102900005118831,42.0,3.5,2.2,2.48,Wawacai,Flower/Leaf Vegetables,2022,12,14,2,0
2022-12-15,102900005118831,35.0,3.5,2.2,2.48,Wawacai,Flower/Leaf Vegetables,2022,12,15,3,0
2022-12-16,102900005118831,47.0,3.5,2.18,2.48,Wawacai,Flower/Leaf Vegetables,2022,12,16,4,0
2022-12-17,102900005118831,65.0,3.5,2.12,2.48,Wawacai,Flower/Leaf Vegetables,2022,12,17,5,1
